family	parent	gene_id	symbol	direction	bin	partner_direction	partner_status
late_allcell	original_late_allcell	3040	HBA2	down	residual	absent	absent
late_allcell	original_late_allcell	3055	HCK	up	residual	absent	absent
late_allcell	original_late_allcell	3066	HDAC2	down	residual	absent	absent
late_allcell	original_late_allcell	30815	ST6GALNAC6	up	residual	absent	absent
late_allcell	original_late_allcell	30819	KCNIP2	up	residual	absent	absent
late_allcell	original_late_allcell	30820	KCNIP1	down	core	down	eligible
late_allcell	original_late_allcell	30835	CD209	up	residual	absent	absent
late_allcell	original_late_allcell	3084	NRG1	down	residual	absent	absent
late_allcell	original_late_allcell	3090	HIC1	up	residual	absent	absent
late_allcell	original_late_allcell	3093	UBE2K	down	residual	absent	absent
late_allcell	original_late_allcell	3099	HK2	down	residual	absent	absent
late_allcell	original_late_allcell	31	ACACA	down	residual	absent	absent
late_allcell	original_late_allcell	3101	HK3	up	residual	absent	absent
late_allcell	original_late_allcell	3142	HLX	up	residual	absent	absent
late_allcell	original_late_allcell	3156	HMGCR	down	residual	absent	absent
late_allcell	original_late_allcell	3157	HMGCS1	down	residual	absent	absent
late_allcell	original_late_allcell	3162	HMOX1	up	core	up	eligible
late_allcell	original_late_allcell	3164	NR4A1	up	residual	absent	absent
late_allcell	original_late_allcell	317761	C14orf39	down	residual	absent	absent
late_allcell	original_late_allcell	317781	DDX51	up	residual	absent	absent
late_allcell	original_late_allcell	3191	HNRNPL	down	residual	absent	absent
late_allcell	original_late_allcell	3199	HOXA2	up	core	up	eligible
late_allcell	original_late_allcell	32	ACACB	up	residual	absent	absent
late_allcell	original_late_allcell	3201	HOXA4	up	residual	absent	absent
late_allcell	original_late_allcell	3202	HOXA5	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	3203	HOXA6	up	residual	absent	absent
late_allcell	original_late_allcell	3205	HOXA9	up	residual	absent	absent
late_allcell	original_late_allcell	321	APBA2	down	residual	absent	absent
late_allcell	original_late_allcell	3212	HOXB2	up	residual	absent	absent
late_allcell	original_late_allcell	3214	HOXB4	up	residual	absent	absent
late_allcell	original_late_allcell	3215	HOXB5	up	residual	absent	absent
late_allcell	original_late_allcell	3216	HOXB6	up	residual	absent	absent
late_allcell	original_late_allcell	322	APBB1	down	residual	absent	absent
late_allcell	original_late_allcell	3231	HOXD1	down	residual	absent	absent
late_allcell	original_late_allcell	324	APC	down	residual	absent	absent
late_allcell	original_late_allcell	3248	HPGD	down	residual	absent	absent
late_allcell	original_late_allcell	3250	HPR	up	residual	absent	absent
late_allcell	original_late_allcell	326624	RAB37	down	residual	absent	absent
late_allcell	original_late_allcell	328	APEX1	down	residual	absent	absent
late_allcell	original_late_allcell	3280	HES1	up	residual	absent	absent
late_allcell	original_late_allcell	329	BIRC2	down	residual	absent	absent
late_allcell	original_late_allcell	3292	HSD17B1	up	residual	absent	absent
late_allcell	original_late_allcell	3299	HSF4	up	residual	absent	absent
late_allcell	original_late_allcell	3301	DNAJA1	down	residual	absent	absent
late_allcell	original_late_allcell	3303	HSPA1A	up	residual	absent	absent
late_allcell	original_late_allcell	3306	HSPA2	down	residual	absent	absent
late_allcell	original_late_allcell	333	APLP1	down	residual	absent	absent
late_allcell	original_late_allcell	3339	HSPG2	up	residual	absent	absent
late_allcell	original_late_allcell	333926	PPM1J	down	residual	absent	absent
late_allcell	original_late_allcell	333929	SNAI3	up	residual	absent	absent
late_allcell	original_late_allcell	3352	HTR1D	down	residual	absent	absent
late_allcell	original_late_allcell	3354	HTR1E	down	residual	absent	absent
late_allcell	original_late_allcell	3359	HTR3A	down	core	down	eligible
late_allcell	original_late_allcell	3371	TNC	up	residual	absent	absent
late_allcell	original_late_allcell	338322	NLRP10	up	residual	absent	absent
late_allcell	original_late_allcell	338382	RAB7B	up	residual	absent	absent
late_allcell	original_late_allcell	338557	FFAR4	down	residual	absent	absent
late_allcell	original_late_allcell	338567	KCNK18	down	residual	absent	absent
late_allcell	original_late_allcell	3386	ICAM4	up	residual	absent	absent
late_allcell	original_late_allcell	338645	LUZP2	down	residual	absent	absent
late_allcell	original_late_allcell	339168	TMEM95	up	residual	absent	absent
late_allcell	original_late_allcell	339318	ZNF181	down	residual	absent	absent
late_allcell	original_late_allcell	339390	CLEC4G	up	residual	absent	absent
late_allcell	original_late_allcell	339398	LINGO4	down	residual	absent	absent
late_allcell	original_late_allcell	339451	KLHL17	up	residual	absent	absent
late_allcell	original_late_allcell	3397	ID1	up	residual	absent	absent
late_allcell	original_late_allcell	339761	CYP27C1	down	residual	absent	absent
late_allcell	original_late_allcell	339834	IHO1	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	339983	ASPNAT	down	residual	absent	absent
late_allcell	original_late_allcell	340205	TREML1	down	residual	absent	absent
late_allcell	original_late_allcell	340267	COL28A1	down	residual	absent	absent
late_allcell	original_late_allcell	340419	RSPO2	down	residual	absent	absent
late_allcell	original_late_allcell	340526	RTL5	up	residual	absent	absent
late_allcell	original_late_allcell	340542	BEX5	down	residual	absent	absent
late_allcell	original_late_allcell	340543	TCEAL5	down	residual	absent	absent
late_allcell	original_late_allcell	340578	DCAF12L2	down	residual	absent	absent
late_allcell	original_late_allcell	340596	LHFPL1	down	residual	absent	absent
late_allcell	original_late_allcell	340811	AKR1C8	up	core	up	eligible
late_allcell	original_late_allcell	341	APOC1	down	residual	absent	absent
late_allcell	original_late_allcell	341152	OR2AT4	down	residual	absent	absent
late_allcell	original_late_allcell	341359	SYT10	down	residual	absent	absent
late_allcell	original_late_allcell	342125	TMC3	down	residual	absent	absent
late_allcell	original_late_allcell	342132	ZNF774	down	residual	absent	absent
late_allcell	original_late_allcell	342372	PKD1L3	up	residual	absent	absent
late_allcell	original_late_allcell	342865	VSTM2B	down	residual	absent	absent
late_allcell	original_late_allcell	342908	ZNF404	up	residual	absent	absent
late_allcell	original_late_allcell	343521	DYNLT4	up	residual	absent	absent
late_allcell	original_late_allcell	3437	IFIT3	down	excluded_cross_source_opposed	up	eligible
late_allcell	original_late_allcell	344	APOC2	down	residual	absent	absent
late_allcell	original_late_allcell	344758	GPR149	down	residual	absent	absent
late_allcell	original_late_allcell	344838	PAQR9	down	residual	absent	absent
late_allcell	original_late_allcell	345051	REELD1	up	residual	absent	absent
late_allcell	original_late_allcell	346653	GARIN1A	up	core	up	eligible
late_allcell	original_late_allcell	347	APOD	down	residual	absent	absent
late_allcell	original_late_allcell	347404	LANCL3	down	residual	absent	absent
late_allcell	original_late_allcell	347475	CCDC160	down	residual	absent	absent
late_allcell	original_late_allcell	3475	IFRD1	up	residual	absent	absent
late_allcell	original_late_allcell	347688	TUBB8	up	residual	absent	absent
late_allcell	original_late_allcell	347730	LRRTM1	down	residual	absent	absent
late_allcell	original_late_allcell	347734	SLC35B2	down	residual	absent	absent
late_allcell	original_late_allcell	3479	IGF1	up	residual	absent	absent
late_allcell	original_late_allcell	3480	IGF1R	up	residual	absent	absent
late_allcell	original_late_allcell	348013	TMEM255B	up	residual	absent	absent
late_allcell	original_late_allcell	348378	SHISAL2A	down	residual	absent	absent
late_allcell	original_late_allcell	3488	IGFBP5	up	residual	absent	absent
late_allcell	original_late_allcell	348995	NUP43	down	residual	absent	absent
late_allcell	original_late_allcell	3491	CCN1	down	residual	absent	absent
late_allcell	original_late_allcell	349149	GJC3	down	residual	absent	absent
late_allcell	original_late_allcell	353116	RILPL1	up	residual	absent	absent
late_allcell	original_late_allcell	353189	SLCO4C1	down	residual	absent	absent
late_allcell	original_late_allcell	353267	RAMACL	up	core	up	eligible
late_allcell	original_late_allcell	353345	GPR141	down	residual	absent	absent
late_allcell	original_late_allcell	3553	IL1B	up	residual	absent	absent
late_allcell	original_late_allcell	3563	IL3RA	up	residual	absent	absent
late_allcell	original_late_allcell	3575	IL7R	up	residual	absent	absent
late_allcell	original_late_allcell	358	AQP1	down	core	down	eligible
late_allcell	original_late_allcell	3587	IL10RA	up	residual	absent	absent
late_allcell	original_late_allcell	3590	IL11RA	up	residual	absent	absent
late_allcell	original_late_allcell	3592	IL12A	down	residual	absent	absent
late_allcell	original_late_allcell	3601	IL15RA	up	residual	absent	absent
late_allcell	original_late_allcell	3603	IL16	up	residual	absent	absent
late_allcell	original_late_allcell	3606	IL18	down	residual	absent	absent
late_allcell	original_late_allcell	361	AQP4	down	residual	absent	absent
late_allcell	original_late_allcell	3621	ING1	up	residual	absent	absent
late_allcell	original_late_allcell	3638	INSIG1	down	residual	absent	absent
late_allcell	original_late_allcell	364	AQP7	up	residual	absent	absent
late_allcell	original_late_allcell	3645	INSRR	up	residual	absent	absent
late_allcell	original_late_allcell	3656	IRAK2	up	residual	absent	absent
late_allcell	original_late_allcell	3659	IRF1	up	residual	absent	absent
late_allcell	original_late_allcell	3661	IRF3	up	residual	absent	absent
late_allcell	original_late_allcell	3662	IRF4	up	residual	absent	absent
late_allcell	original_late_allcell	3669	ISG20	up	residual	absent	absent
late_allcell	original_late_allcell	367	AR	up	residual	absent	absent
late_allcell	original_late_allcell	3670	ISL1	down	residual	absent	absent
late_allcell	original_late_allcell	3674	ITGA2B	up	residual	absent	absent
late_allcell	original_late_allcell	3678	ITGA5	up	residual	absent	absent
late_allcell	original_late_allcell	3679	ITGA7	up	residual	absent	absent
late_allcell	original_late_allcell	3680	ITGA9	up	residual	absent	absent
late_allcell	original_late_allcell	3687	ITGAX	up	core	up	eligible
late_allcell	original_late_allcell	3688	ITGB1	down	residual	absent	absent
late_allcell	original_late_allcell	3690	ITGB3	up	residual	absent	absent
late_allcell	original_late_allcell	3691	ITGB4	up	residual	absent	absent
late_allcell	original_late_allcell	3696	ITGB8	up	residual	absent	absent
late_allcell	original_late_allcell	3699	ITIH3	up	residual	absent	absent
late_allcell	original_late_allcell	3702	ITK	up	residual	absent	absent
late_allcell	original_late_allcell	3707	ITPKB	up	residual	absent	absent
late_allcell	original_late_allcell	3710	ITPR3	up	residual	absent	absent
late_allcell	original_late_allcell	3730	ANOS1	down	residual	absent	absent
late_allcell	original_late_allcell	373509	USP50	down	residual	absent	absent
late_allcell	original_late_allcell	3736	KCNA1	down	residual	absent	absent
late_allcell	original_late_allcell	3737	KCNA2	down	residual	absent	absent
late_allcell	original_late_allcell	3739	KCNA4	down	residual	absent	absent
late_allcell	original_late_allcell	374286	FBXW10B	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	374383	NCR3LG1	down	residual	absent	absent
late_allcell	original_late_allcell	3746	KCNC1	down	residual	absent	absent
late_allcell	original_late_allcell	3747	KCNC2	down	core	down	eligible
late_allcell	original_late_allcell	3748	KCNC3	down	residual	absent	absent
late_allcell	original_late_allcell	374928	ZNF773	down	residual	absent	absent
late_allcell	original_late_allcell	375057	STUM	up	residual	absent	absent
late_allcell	original_late_allcell	375189	PFN4	up	residual	absent	absent
late_allcell	original_late_allcell	375323	LHFPL4	down	residual	absent	absent
late_allcell	original_late_allcell	375387	NRROS	up	core	up	eligible
late_allcell	original_late_allcell	3755	KCNG1	down	residual	absent	absent
late_allcell	original_late_allcell	375567	VWC2	down	residual	absent	absent
late_allcell	original_late_allcell	375612	LHFPL3	down	residual	absent	absent
late_allcell	original_late_allcell	375704	ENHO	down	residual	absent	absent
late_allcell	original_late_allcell	375775	PNPLA7	up	residual	absent	absent
late_allcell	original_late_allcell	3760	KCNJ3	down	residual	absent	absent
late_allcell	original_late_allcell	3766	KCNJ10	down	residual	absent	absent
late_allcell	original_late_allcell	3769	KCNJ13	down	residual	absent	absent
late_allcell	original_late_allcell	3770	KCNJ14	up	residual	absent	absent
late_allcell	original_late_allcell	377047	PRSS45P	up	residual	absent	absent
late_allcell	original_late_allcell	3775	KCNK1	down	residual	absent	absent
late_allcell	original_late_allcell	3776	KCNK2	up	residual	absent	absent
late_allcell	original_late_allcell	3778	KCNMA1	down	residual	absent	absent
late_allcell	original_late_allcell	3781	KCNN2	down	residual	absent	absent
late_allcell	original_late_allcell	3785	KCNQ2	down	residual	absent	absent
late_allcell	original_late_allcell	3787	KCNS1	down	residual	absent	absent
late_allcell	original_late_allcell	3790	KCNS3	down	residual	absent	absent
late_allcell	original_late_allcell	38	ACAT1	down	residual	absent	absent
late_allcell	original_late_allcell	3815	KIT	down	residual	absent	absent
late_allcell	original_late_allcell	3824	KLRD1	up	residual	absent	absent
late_allcell	original_late_allcell	3832	KIF11	down	residual	absent	absent
late_allcell	original_late_allcell	384	ARG2	down	residual	absent	absent
late_allcell	original_late_allcell	3841	KPNA5	down	residual	absent	absent
late_allcell	original_late_allcell	3845	KRAS	down	residual	absent	absent
late_allcell	original_late_allcell	3856	KRT8	up	residual	absent	absent
late_allcell	original_late_allcell	386617	KCTD8	down	residual	absent	absent
late_allcell	original_late_allcell	386618	KCTD4	down	residual	absent	absent
late_allcell	original_late_allcell	387129	NPSR1	down	residual	absent	absent
late_allcell	original_late_allcell	387509	GPR153	up	residual	absent	absent
late_allcell	original_late_allcell	387700	SLC16A12	down	residual	absent	absent
late_allcell	original_late_allcell	387707	CC2D2B	down	residual	absent	absent
late_allcell	original_late_allcell	387758	FIBIN	down	residual	absent	absent
late_allcell	original_late_allcell	388021	TMEM179	down	residual	absent	absent
late_allcell	original_late_allcell	3881	KRT31	up	residual	absent	absent
late_allcell	original_late_allcell	388121	TIPE3	up	residual	absent	absent
late_allcell	original_late_allcell	388135	INSYN1	down	residual	absent	absent
late_allcell	original_late_allcell	388228	SBK1	down	core	down	eligible
late_allcell	original_late_allcell	388336	SHISA6	down	residual	absent	absent
late_allcell	original_late_allcell	3885	KRT34	up	residual	absent	absent
late_allcell	original_late_allcell	388552	BLOC1S3	up	residual	absent	absent
late_allcell	original_late_allcell	388558	ZNF808	down	residual	absent	absent
late_allcell	original_late_allcell	388585	HES5	down	residual	absent	absent
late_allcell	original_late_allcell	388630	TRABD2B	up	residual	absent	absent
late_allcell	original_late_allcell	388650	DIPK1A	down	residual	absent	absent
late_allcell	original_late_allcell	388722	C1orf53	down	residual	absent	absent
